OrderID,OrderDate,ShipDate,DeliveryDate,Year,Quarter,Month,MonthName,WeekNumber,DayOfWeek,CustomerID,CustomerName,Segment,Region,Country,SalesChannel,ProductID,Category,SubCategory,UnitPrice,Quantity,Discount,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,ProfitMargin,ShippingCost,Tax,TotalRevenue,PaymentMethod,ShipMode,OrderStatus,IsReturned,ReturnReason,CustomerRating,EmployeeID,EmployeeName,Department,ManagerID,EmployeeAge,ExperienceYears,EmployeeSalary,CostRatio
ORD-000067,2021-04-05,2021-04-06,2021-04-08,2021,Q2,4,April,14,Monday,CUST-00189,Taylor Brown,Non-Profit,Central,UK,Partner,PROD-00038,Automotive,Electronics,286.14,29,0.0,8298.06,0.0,8298.06,3402.2,4895.86,59.0,110.66,663.84,8961.9,Cash,Same Day,Returned,Yes,Defective,1.2,EMP0018,Rachel Lewis,Sales,EMP0010,27,24,86983.0,0.41
ORD-000068,2021-04-07,2021-04-12,2021-04-13,2021,Q2,4,April,14,Wednesday,CUST-00345,Avery Wilson,Enterprise,North,UK,Direct Sales,PROD-00167,Electronics,Accessories,1605.38,8,0.05,12843.04,642.15,12200.89,5612.41,6588.48,54.0,50.73,976.07,13176.96,Bank Transfer,Economy,Completed,No,,1.8,EMP0048,Victoria Reed,Logistics,EMP0001,49,21,46726.0,0.46
ORD-000069,2021-04-11,2021-04-18,2021-04-23,2021,Q2,4,April,14,Sunday,CUST-00384,Jamie Johnson,SMB,North,Germany,Online,PROD-00212,Furniture,Kitchen,153.73,15,0.0,2305.95,0.0,2305.95,1637.22,668.73,29.0,62.01,184.48,2490.43,Credit Card,Express,Cancelled,No,,1.7,EMP0040,Nancy Parker,Logistics,EMP0004,26,17,43402.0,0.71
ORD-000070,2021-04-13,2021-04-14,2021-04-17,2021,Q2,4,April,15,Tuesday,CUST-00345,Avery Wilson,SMB,South,Japan,Direct Sales,PROD-00078,Furniture,Bedroom,1973.84,27,0.1,53293.68,5329.37,47964.31,23022.87,24941.44,52.0,39.35,3837.14,51801.45,PayPal,Express,Completed,No,,2.4,EMP0043,Quincy Collins,Finance,EMP0007,60,11,88159.0,0.48
ORD-000071,2021-04-13,2021-04-17,2021-04-20,2021,Q2,4,April,15,Tuesday,CUST-00135,Taylor Williams,Consumer,South,USA,Wholesale,PROD-00078,Sports,Water Sports,1545.63,46,0.25,71098.98,17774.74,53324.24,27728.6,25595.64,48.0,19.06,4265.94,57590.18,Credit Card,Economy,Completed,No,,2.7,EMP0031,Ethan Baker,Finance,EMP0003,59,22,69684.0,0.52
ORD-000072,2021-04-13,2021-04-20,2021-04-22,2021,Q2,4,April,15,Tuesday,CUST-00300,Jordan Davis,Non-Profit,North,Japan,Retail Store,PROD-00154,Clothing,Men,401.44,50,0.0,20072.0,0.0,20072.0,8831.68,11240.32,56.0,30.96,1605.76,21677.76,PayPal,Economy,Completed,No,,3.0,EMP0014,Nathan Harris,Sales,EMP0009,23,24,105472.0,0.44
ORD-000073,2021-04-14,2021-04-21,2021-04-25,2021,Q2,4,April,15,Wednesday,CUST-00196,Avery Brown,Non-Profit,South,Canada,Retail Store,PROD-00294,Clothing,Formal,16.02,7,0.1,112.14,11.21,100.93,48.45,52.48,52.0,120.64,8.07,109.0,PayPal,Same Day,Completed,No,,2.9,EMP0011,Karen Anderson,IT,EMP0002,60,9,39945.0,0.48
ORD-000074,2021-04-15,2021-04-20,2021-04-22,2021,Q2,4,April,15,Thursday,CUST-00327,Dakota Brown,Non-Profit,North,USA,Direct Sales,PROD-00103,Food & Beverage,Beverages,1631.85,3,0.0,4895.55,0.0,4895.55,2839.42,2056.13,42.0,103.24,391.64,5287.19,PayPal,Standard,Returned,Yes,Not as Described,2.1,EMP0001,Alice Johnson,IT,EMP0002,42,29,49003.0,0.58
ORD-000075,2021-04-16,2021-04-19,2021-04-20,2021,Q2,4,April,15,Friday,CUST-00191,Quinn Smith,Non-Profit,West,USA,Online,PROD-00288,Beauty,Personal Care,1415.18,29,0.1,41040.22,4104.02,36936.2,22531.08,14405.12,39.0,84.3,2954.9,39891.1,PayPal,Economy,Completed,No,,1.1,EMP0015,Olivia Martin,HR,EMP0005,61,9,134497.0,0.61
ORD-000076,2021-04-16,2021-04-17,2021-04-21,2021,Q2,4,April,15,Friday,CUST-00056,Riley Garcia,Government,South,India,Online,PROD-00046,Beauty,Fragrance,1459.37,44,0.05,64212.28,3210.61,61001.67,29890.82,31110.85,51.0,73.89,4880.13,65881.8,Bank Transfer,Same Day,Completed,No,,3.4,EMP0014,Nathan Harris,Sales,EMP0009,58,33,100126.0,0.49
ORD-000077,2021-04-17,2021-04-18,2021-04-21,2021,Q2,4,April,15,Saturday,CUST-00346,Riley Johnson,Government,North,Germany,Retail Store,PROD-00225,Furniture,Kitchen,1543.68,24,0.25,37048.32,9262.08,27786.24,11670.22,16116.02,58.0,138.75,2222.9,30009.14,Debit Card,Same Day,Completed,No,,2.6,EMP0006,Frank Lee,Marketing,EMP0010,39,12,116886.0,0.42
ORD-000078,2021-04-20,2021-04-22,2021-04-27,2021,Q2,4,April,16,Tuesday,CUST-00120,Dakota Garcia,SMB,North,Canada,Retail Store,PROD-00126,Books,Children,152.72,3,0.1,458.16,45.82,412.34,222.66,189.68,46.0,15.55,32.99,445.33,PayPal,Standard,Completed,No,,2.2,EMP0040,Nancy Parker,Logistics,EMP0004,33,28,131827.0,0.54
ORD-000079,2021-04-21,2021-04-26,2021-05-01,2021,Q2,4,April,16,Wednesday,CUST-00242,Dakota Wilson,Government,Central,France,Direct Sales,PROD-00168,Clothing,Formal,720.14,20,0.0,14402.8,0.0,14402.8,6913.34,7489.46,52.0,45.69,1152.22,15555.02,Credit Card,Standard,Completed,No,,4.5,EMP0010,Jack Taylor,Sales,EMP0009,38,8,88341.0,0.48
ORD-000080,2021-04-22,2021-04-28,2021-04-29,2021,Q2,4,April,16,Thursday,CUST-00013,Jordan Miller,Enterprise,West,India,Direct Sales,PROD-00294,Sports,Outdoor,236.16,46,0.0,10863.36,0.0,10863.36,5214.41,5648.95,52.0,55.74,869.07,11732.43,Debit Card,Economy,Completed,No,,4.0,EMP0010,Jack Taylor,Sales,EMP0009,58,12,122522.0,0.48
ORD-000081,2021-04-22,2021-04-25,2021-04-27,2021,Q2,4,April,16,Thursday,CUST-00318,Morgan Johnson,Non-Profit,West,USA,Wholesale,PROD-00280,Books,Comics,1726.89,15,0.0,25903.35,0.0,25903.35,19168.48,6734.87,26.0,118.45,2072.27,27975.62,Credit Card,Economy,Cancelled,No,,4.4,EMP0011,Karen Anderson,IT,EMP0002,59,13,95327.0,0.74
ORD-000082,2021-04-25,2021-04-29,2021-04-30,2021,Q2,4,April,16,Sunday,CUST-00288,Avery Jones,Government,Central,Japan,Retail Store,PROD-00134,Beauty,Haircare,1248.48,25,0.0,31212.0,0.0,31212.0,19351.44,11860.56,38.0,148.91,2496.96,33708.96,Credit Card,Express,Completed,No,,3.0,EMP0031,Ethan Baker,Finance,EMP0003,36,8,60616.0,0.62
ORD-000083,2021-04-27,2021-04-29,2021-05-04,2021,Q2,4,April,17,Tuesday,CUST-00168,Alex Jones,SMB,Central,Japan,Online,PROD-00286,Automotive,Accessories,665.14,30,0.0,19954.2,0.0,19954.2,11772.98,8181.22,41.0,39.9,1596.34,21550.54,Credit Card,Same Day,Completed,No,,1.5,EMP0001,Alice Johnson,IT,EMP0002,28,7,73830.0,0.59
ORD-000084,2021-04-28,2021-05-01,2021-05-04,2021,Q2,4,April,17,Wednesday,CUST-00313,Jordan Jones,Government,Central,India,Wholesale,PROD-00272,Automotive,Parts,131.8,14,0.2,1845.2,369.04,1476.16,811.89,664.27,45.0,131.77,118.09,1594.25,PayPal,Express,Completed,No,,3.8,EMP0021,Uma Allen,Marketing,EMP0001,35,2,91390.0,0.55
ORD-000085,2021-04-29,2021-05-04,2021-05-09,2021,Q2,4,April,17,Thursday,CUST-00114,Taylor Williams,Enterprise,East,India,Direct Sales,PROD-00150,Clothing,Sportswear,625.41,7,0.1,4377.87,437.79,3940.08,2167.04,1773.04,45.0,125.44,315.21,4255.29,Debit Card,Economy,Returned,Yes,Defective,1.8,EMP0005,Eva Martinez,Operations,EMP0006,22,32,71442.0,0.55
ORD-000086,2021-04-30,2021-05-03,2021-05-07,2021,Q2,4,April,17,Friday,CUST-00332,Quinn Jones,Consumer,North,UK,Direct Sales,PROD-00012,Beauty,Personal Care,653.74,17,0.05,11113.58,555.68,10557.9,6229.16,4328.74,41.0,37.58,844.63,11402.53,PayPal,Express,Completed,No,,2.8,EMP0004,David Brown,IT,EMP0006,59,31,73586.0,0.59
ORD-000087,2021-05-01,2021-05-08,2021-05-14,2021,Q2,5,May,17,Saturday,CUST-00033,Alex Garcia,Non-Profit,East,Australia,Wholesale,PROD-00072,Beauty,Personal Care,1460.56,44,0.0,64264.64,0.0,64264.64,41129.37,23135.27,36.0,62.9,5141.17,69405.81,Bank Transfer,Same Day,Completed,No,,1.3,EMP0009,Iris Wilson,IT,EMP0008,24,6,73800.0,0.64
ORD-000088,2021-05-01,2021-05-02,2021-05-07,2021,Q2,5,May,17,Saturday,CUST-00326,Casey Davis,Government,South,USA,Partner,PROD-00035,Books,Education,1276.93,20,0.2,25538.6,5107.72,20430.88,13280.07,7150.81,35.0,64.4,1634.47,22065.35,PayPal,Economy,Completed,No,,4.3,EMP0033,George Carter,Finance,EMP0006,58,18,49127.0,0.65
ORD-000089,2021-05-03,2021-05-10,2021-05-15,2021,Q2,5,May,18,Monday,CUST-00238,Quinn Brown,Consumer,Central,India,Retail Store,PROD-00161,Food & Beverage,Frozen,1774.99,36,0.1,63899.64,6389.96,57509.68,26454.45,31055.23,54.0,146.84,4600.77,62110.45,Cash,Economy,Completed,No,,1.5,EMP0029,Chris Green,IT,EMP0008,52,33,44734.0,0.46
ORD-000090,2021-05-04,2021-05-05,2021-05-11,2021,Q2,5,May,18,Tuesday,CUST-00359,Casey Davis,Enterprise,North,Japan,Wholesale,PROD-00185,Sports,Water Sports,947.07,9,0.0,8523.63,0.0,8523.63,4943.71,3579.92,42.0,31.23,681.89,9205.52,Credit Card,Standard,Completed,No,,4.6,EMP0028,Beth Scott,IT,EMP0005,34,13,40347.0,0.58
ORD-000091,2021-05-05,2021-05-07,2021-05-11,2021,Q2,5,May,18,Wednesday,CUST-00155,Alex Davis,SMB,North,UK,Online,PROD-00229,Clothing,Sportswear,243.59,38,0.1,9256.42,925.64,8330.78,4498.62,3832.16,46.0,120.88,666.46,8997.24,Bank Transfer,Standard,Completed,No,,4.5,EMP0043,Quincy Collins,Finance,EMP0007,39,18,47760.0,0.54
ORD-000092,2021-05-05,2021-05-10,2021-05-12,2021,Q2,5,May,18,Wednesday,CUST-00333,Taylor Johnson,Enterprise,South,France,Wholesale,PROD-00110,Food & Beverage,Frozen,1427.92,48,0.05,68540.16,3427.01,65113.15,45579.2,19533.95,30.0,53.46,5209.05,70322.2,Debit Card,Express,Completed,No,,2.9,EMP0031,Ethan Baker,Finance,EMP0003,38,25,74526.0,0.7
ORD-000093,2021-05-08,2021-05-13,2021-05-18,2021,Q2,5,May,18,Saturday,CUST-00210,Jamie Miller,Non-Profit,West,France,Partner,PROD-00095,Beauty,Haircare,1522.77,22,0.0,33500.94,0.0,33500.94,20770.58,12730.36,38.0,110.98,2680.08,36181.02,PayPal,Standard,Completed,No,,4.0,EMP0021,Uma Allen,Marketing,EMP0001,38,16,103295.0,0.62
ORD-000094,2021-05-11,2021-05-14,2021-05-15,2021,Q2,5,May,19,Tuesday,CUST-00060,Casey Moore,SMB,North,Germany,Retail Store,PROD-00165,Clothing,Kids,1124.75,2,0.05,2249.5,112.48,2137.02,1260.84,876.18,41.0,65.9,170.96,2307.98,Bank Transfer,Express,Completed,No,,3.5,EMP0020,Tina Hall,Marketing,EMP0002,32,27,56637.0,0.59
ORD-000095,2021-05-12,2021-05-14,2021-05-19,2021,Q2,5,May,19,Wednesday,CUST-00072,Jamie Williams,Enterprise,West,India,Direct Sales,PROD-00240,Furniture,Outdoor,1543.08,24,0.05,37033.92,1851.7,35182.22,15480.18,19702.04,56.0,88.86,2814.58,37996.8,PayPal,Standard,Completed,No,,4.2,EMP0033,George Carter,Finance,EMP0006,41,18,137121.0,0.44
ORD-000096,2021-05-12,2021-05-17,2021-05-18,2021,Q2,5,May,19,Wednesday,CUST-00024,Avery Williams,Non-Profit,North,USA,Direct Sales,PROD-00117,Sports,Team Sports,990.12,8,0.0,7920.96,0.0,7920.96,4831.79,3089.17,39.0,125.73,633.68,8554.64,PayPal,Standard,Completed,No,,2.7,EMP0049,William Cook,Operations,EMP0004,31,26,127964.0,0.61
ORD-000097,2021-05-14,2021-05-20,2021-05-24,2021,Q2,5,May,19,Friday,CUST-00020,Alex Williams,Government,East,UK,Direct Sales,PROD-00236,Clothing,Kids,1047.85,11,0.2,11526.35,2305.27,9221.08,4057.28,5163.8,56.0,121.6,737.69,9958.77,PayPal,Standard,Completed,No,,4.1,EMP0008,Henry Davis,Marketing,EMP0001,50,18,94861.0,0.44
ORD-000098,2021-05-16,2021-05-22,2021-05-27,2021,Q2,5,May,19,Sunday,CUST-00156,Morgan Wilson,Enterprise,Central,France,Direct Sales,PROD-00186,Food & Beverage,Bakery,857.94,13,0.15,11153.22,1672.98,9480.24,4929.72,4550.52,48.0,130.63,758.42,10238.66,Credit Card,Same Day,Completed,No,,2.8,EMP0016,Paul Garcia,Finance,EMP0010,55,32,118284.0,0.52
ORD-000099,2021-05-19,2021-05-26,2021-05-30,2021,Q2,5,May,20,Wednesday,CUST-00253,Avery Moore,SMB,West,France,Wholesale,PROD-00171,Beauty,Haircare,55.71,17,0.1,947.07,94.71,852.36,383.56,468.8,55.0,13.64,68.19,920.55,Credit Card,Express,Completed,No,,4.8,EMP0036,Julia Roberts,Logistics,EMP0002,38,6,77128.0,0.45
ORD-000100,2021-05-20,2021-05-21,2021-05-25,2021,Q2,5,May,20,Thursday,CUST-00060,Casey Moore,SMB,East,UK,Partner,PROD-00102,Food & Beverage,Snacks,220.24,8,0.05,1761.92,88.1,1673.82,1071.24,602.58,36.0,105.35,133.91,1807.73,Credit Card,Standard,Completed,No,,2.9,EMP0026,Zoe Lopez,Marketing,EMP0002,34,28,39229.0,0.64
ORD-000101,2021-05-21,2021-05-24,2021-05-26,2021,Q2,5,May,20,Friday,CUST-00050,Riley Wilson,Enterprise,North,Japan,Partner,PROD-00133,Automotive,Electronics,67.7,21,0.05,1421.7,71.09,1350.61,634.79,715.82,53.0,25.3,108.05,1458.66,Cash,Standard,Cancelled,No,,2.9,EMP0025,Yara Wright,HR,EMP0004,60,4,138998.0,0.47
ORD-000102,2021-05-21,2021-05-25,2021-05-30,2021,Q2,5,May,20,Friday,CUST-00121,Taylor Smith,Government,Central,Germany,Direct Sales,PROD-00131,Automotive,Care Products,1274.64,18,0.1,22943.52,2294.35,20649.17,11150.55,9498.62,46.0,65.29,1651.93,22301.1,Debit Card,Same Day,Processing,No,,4.1,EMP0050,Xena Morgan,Sales,EMP0001,48,29,49696.0,0.54
ORD-000103,2021-05-21,2021-05-22,2021-05-23,2021,Q2,5,May,20,Friday,CUST-00276,Dakota Davis,Consumer,East,Australia,Online,PROD-00012,Food & Beverage,Frozen,632.14,30,0.05,18964.2,948.21,18015.99,12791.35,5224.64,29.0,84.55,1441.28,19457.27,PayPal,Express,Completed,No,,4.3,EMP0025,Yara Wright,HR,EMP0004,47,7,144013.0,0.71
ORD-000104,2021-05-21,2021-05-23,2021-05-24,2021,Q2,5,May,20,Friday,CUST-00070,Quinn Wilson,SMB,Central,Canada,Direct Sales,PROD-00072,Automotive,Tools,1019.6,18,0.0,18352.8,0.0,18352.8,8625.82,9726.98,53.0,63.4,1468.22,19821.02,PayPal,Economy,Completed,No,,3.2,EMP0046,Tara Morris,Marketing,EMP0004,49,11,100766.0,0.47
ORD-000105,2021-05-22,2021-05-27,2021-06-01,2021,Q2,5,May,20,Saturday,CUST-00199,Taylor Moore,SMB,North,USA,Wholesale,PROD-00062,Automotive,Care Products,1815.6,46,0.05,83517.6,4175.88,79341.72,46018.2,33323.52,42.0,80.34,6347.34,85689.06,PayPal,Economy,Completed,No,,1.7,EMP0031,Ethan Baker,Finance,EMP0003,34,12,70140.0,0.58
ORD-000106,2021-05-22,2021-05-23,2021-05-29,2021,Q2,5,May,20,Saturday,CUST-00233,Dakota Brown,Consumer,North,India,Partner,PROD-00211,Food & Beverage,Dairy,502.34,47,0.15,23609.98,3541.5,20068.48,11037.66,9030.82,45.0,149.5,1605.48,21673.96,Cash,Economy,Returned,Yes,Wrong Item,2.9,EMP0023,Wendy Hernandez,HR,EMP0005,33,25,91985.0,0.55
ORD-000107,2021-05-23,2021-05-27,2021-05-29,2021,Q2,5,May,20,Sunday,CUST-00190,Jordan Johnson,Non-Profit,East,Australia,Retail Store,PROD-00219,Books,Comics,823.71,31,0.05,25535.01,1276.75,24258.26,9945.89,14312.37,59.0,24.61,1940.66,26198.92,Cash,Standard,Completed,No,,4.9,EMP0020,Tina Hall,Marketing,EMP0002,49,17,92687.0,0.41
ORD-000108,2021-05-23,2021-05-27,2021-05-29,2021,Q2,5,May,20,Sunday,CUST-00344,Dakota Wilson,Enterprise,North,Germany,Direct Sales,PROD-00203,Food & Beverage,Snacks,1512.32,38,0.0,57468.16,0.0,57468.16,39078.35,18389.81,32.0,102.94,4597.45,62065.61,Cash,Express,Completed,No,,4.0,EMP0034,Hannah Mitchell,HR,EMP0004,23,19,37678.0,0.68
ORD-000109,2021-05-24,2021-05-30,2021-06-01,2021,Q2,5,May,21,Monday,CUST-00381,Quinn Brown,Government,South,India,Direct Sales,PROD-00250,Food & Beverage,Snacks,461.45,32,0.15,14766.4,2214.96,12551.44,5271.6,7279.84,58.0,62.42,1004.12,13555.56,PayPal,Same Day,Returned,Yes,,4.2,EMP0021,Uma Allen,Marketing,EMP0001,58,15,75878.0,0.42
ORD-000110,2021-05-26,2021-05-28,2021-05-29,2021,Q2,5,May,21,Wednesday,CUST-00357,Morgan Williams,Enterprise,Central,UK,Online,PROD-00025,Books,Non-Fiction,158.57,11,0.0,1744.27,0.0,1744.27,994.23,750.04,43.0,24.29,139.54,1883.81,Debit Card,Economy,Completed,No,,1.1,EMP0034,Hannah Mitchell,HR,EMP0004,55,2,120085.0,0.57
ORD-000111,2021-05-26,2021-05-27,2021-05-31,2021,Q2,5,May,21,Wednesday,CUST-00277,Alex Smith,Consumer,North,France,Online,PROD-00271,Sports,Winter Sports,583.05,45,0.0,26237.25,0.0,26237.25,15742.35,10494.9,40.0,28.02,2098.98,28336.23,PayPal,Express,Cancelled,No,,2.9,EMP0006,Frank Lee,Marketing,EMP0010,44,26,93658.0,0.6
ORD-000112,2021-05-26,2021-05-29,2021-06-04,2021,Q2,5,May,21,Wednesday,CUST-00215,Avery Davis,Non-Profit,North,Japan,Partner,PROD-00031,Food & Beverage,Dairy,326.64,25,0.0,8166.0,0.0,8166.0,5062.92,3103.08,38.0,142.64,653.28,8819.28,Debit Card,Express,Completed,No,,3.6,EMP0039,Mike Campbell,Logistics,EMP0009,50,14,63086.0,0.62
ORD-000113,2021-05-27,2021-05-28,2021-05-30,2021,Q2,5,May,21,Thursday,CUST-00301,Riley Garcia,Enterprise,South,UK,Wholesale,PROD-00263,Food & Beverage,Dairy,1859.75,33,0.0,61371.75,0.0,61371.75,39277.92,22093.83,36.0,132.54,4909.74,66281.49,Cash,Express,Completed,No,,4.3,EMP0014,Nathan Harris,Sales,EMP0009,56,33,73538.0,0.64
ORD-000114,2021-05-29,2021-06-04,2021-06-05,2021,Q2,5,May,21,Saturday,CUST-00381,Quinn Brown,SMB,Central,Japan,Direct Sales,PROD-00192,Beauty,Haircare,1617.2,38,0.15,61453.6,9218.04,52235.56,25595.42,26640.14,51.0,136.52,4178.84,56414.4,Bank Transfer,Same Day,Cancelled,No,,1.2,EMP0011,Karen Anderson,IT,EMP0002,32,21,134251.0,0.49
ORD-000115,2021-05-30,2021-06-06,2021-06-07,2021,Q2,5,May,21,Sunday,CUST-00373,Dakota Garcia,Consumer,West,Australia,Retail Store,PROD-00009,Books,Non-Fiction,1268.64,41,0.05,52014.24,2600.71,49413.53,19765.41,29648.12,60.0,148.77,3953.08,53366.61,Credit Card,Same Day,Completed,No,,4.4,EMP0041,Oscar Evans,Marketing,EMP0003,54,22,95438.0,0.4
ORD-000116,2021-05-31,2021-06-04,2021-06-08,2021,Q2,5,May,22,Monday,CUST-00080,Morgan Johnson,Government,South,Canada,Retail Store,PROD-00290,Electronics,Accessories,1743.56,8,0.0,13948.48,0.0,13948.48,9066.51,4881.97,35.0,35.21,1115.88,15064.36,Credit Card,Same Day,Completed,No,,3.2,EMP0018,Rachel Lewis,Sales,EMP0010,32,3,95760.0,0.65
ORD-000117,2021-06-01,2021-06-03,2021-06-08,2021,Q2,6,June,22,Tuesday,CUST-00213,Morgan Jones,Government,South,USA,Direct Sales,PROD-00224,Beauty,Personal Care,1608.33,11,0.2,17691.63,3538.33,14153.3,8350.45,5802.85,41.0,56.54,1132.26,15285.56,Debit Card,Standard,Completed,No,,1.8,EMP0046,Tara Morris,Marketing,EMP0004,30,22,145569.0,0.59
ORD-000118,2021-06-01,2021-06-03,2021-06-08,2021,Q2,6,June,22,Tuesday,CUST-00336,Morgan Miller,SMB,Central,Australia,Partner,PROD-00017,Electronics,Tablets,377.21,22,0.2,8298.62,1659.72,6638.9,4580.84,2058.06,31.0,102.04,531.11,7170.01,Cash,Standard,Processing,No,,2.3,EMP0010,Jack Taylor,Sales,EMP0009,35,8,71901.0,0.69
ORD-000119,2021-06-03,2021-06-06,2021-06-08,2021,Q2,6,June,22,Thursday,CUST-00051,Quinn Davis,Enterprise,South,USA,Partner,PROD-00259,Books,Fiction,1785.66,24,0.2,42855.84,8571.17,34284.67,23656.42,10628.25,31.0,75.15,2742.77,37027.44,Credit Card,Express,Completed,No,,2.1,EMP0028,Beth Scott,IT,EMP0005,30,23,90147.0,0.69
ORD-000120,2021-06-03,2021-06-05,2021-06-07,2021,Q2,6,June,22,Thursday,CUST-00251,Taylor Williams,SMB,Central,Australia,Online,PROD-00168,Food & Beverage,Dairy,1080.99,41,0.0,44320.59,0.0,44320.59,31024.41,13296.18,30.0,65.67,3545.65,47866.24,Credit Card,Economy,Completed,No,,3.1,EMP0036,Julia Roberts,Logistics,EMP0002,60,20,128347.0,0.7
ORD-000121,2021-06-04,2021-06-10,2021-06-16,2021,Q2,6,June,22,Friday,CUST-00316,Riley Wilson,Non-Profit,South,Japan,Wholesale,PROD-00276,Furniture,Kitchen,1615.84,17,0.05,27469.28,1373.46,26095.82,14874.62,11221.2,43.0,56.88,2087.67,28183.49,Cash,Same Day,Completed,No,,1.2,EMP0029,Chris Green,IT,EMP0008,24,15,122275.0,0.57
ORD-000122,2021-06-04,2021-06-10,2021-06-14,2021,Q2,6,June,22,Friday,CUST-00209,Dakota Smith,Government,Central,India,Direct Sales,PROD-00252,Automotive,Electronics,1792.7,12,0.25,21512.4,5378.1,16134.3,8389.84,7744.46,48.0,91.1,1290.74,17425.04,Debit Card,Express,Completed,No,,1.6,EMP0032,Fiona Nelson,Marketing,EMP0006,50,24,65567.0,0.52
ORD-000123,2021-06-05,2021-06-11,2021-06-13,2021,Q2,6,June,22,Saturday,CUST-00144,Jamie Johnson,Government,Central,UK,Direct Sales,PROD-00145,Books,Comics,639.42,46,0.15,29413.32,4412.0,25001.32,17000.9,8000.42,32.0,88.46,2000.11,27001.43,Debit Card,Express,Completed,No,,4.3,EMP0045,Steve Sanchez,Operations,EMP0009,40,25,52375.0,0.68
ORD-000124,2021-06-08,2021-06-10,2021-06-14,2021,Q2,6,June,23,Tuesday,CUST-00017,Quinn Wilson,Enterprise,West,Germany,Online,PROD-00295,Automotive,Care Products,224.55,32,0.0,7185.6,0.0,7185.6,4023.94,3161.66,44.0,28.41,574.85,7760.45,Bank Transfer,Same Day,Completed,No,,1.5,EMP0017,Quinn Rodriguez,Sales,EMP0006,57,8,115581.0,0.56
ORD-000125,2021-06-11,2021-06-13,2021-06-14,2021,Q2,6,June,23,Friday,CUST-00354,Avery Brown,Government,North,Japan,Direct Sales,PROD-00171,Books,Children,459.73,15,0.0,6895.95,0.0,6895.95,3172.14,3723.81,54.0,73.4,551.68,7447.63,Credit Card,Standard,Completed,No,,1.9,EMP0044,Rose Stewart,Operations,EMP0005,53,14,64630.0,0.46
ORD-000126,2021-06-11,2021-06-17,2021-06-19,2021,Q2,6,June,23,Friday,CUST-00190,Jordan Johnson,SMB,Central,Japan,Wholesale,PROD-00035,Automotive,Care Products,857.08,16,0.05,13713.28,685.66,13027.62,9119.33,3908.29,30.0,85.25,1042.21,14069.83,Credit Card,Express,Pending,No,,2.8,EMP0008,Henry Davis,Marketing,EMP0001,28,32,141108.0,0.7
ORD-000127,2021-06-14,2021-06-16,2021-06-17,2021,Q2,6,June,24,Monday,CUST-00112,Alex Garcia,SMB,East,USA,Retail Store,PROD-00039,Books,Education,1636.94,22,0.2,36012.68,7202.54,28810.14,20455.2,8354.94,29.0,87.69,2304.81,31114.95,Cash,Express,Completed,No,,3.1,EMP0036,Julia Roberts,Logistics,EMP0002,49,0,49863.0,0.71
ORD-000128,2021-06-14,2021-06-16,2021-06-19,2021,Q2,6,June,24,Monday,CUST-00228,Casey Miller,SMB,West,USA,Retail Store,PROD-00290,Books,Children,1722.16,28,0.05,48220.48,2411.02,45809.46,25653.3,20156.16,44.0,35.47,3664.76,49474.22,Cash,Same Day,Completed,No,,4.1,EMP0028,Beth Scott,IT,EMP0005,39,4,71606.0,0.56
ORD-000129,2021-06-14,2021-06-18,2021-06-22,2021,Q2,6,June,24,Monday,CUST-00228,Casey Miller,Consumer,West,France,Wholesale,PROD-00048,Food & Beverage,Beverages,18.87,20,0.05,377.4,18.87,358.53,154.17,204.36,57.0,112.63,28.68,387.21,PayPal,Economy,Returned,Yes,Defective,2.8,EMP0042,Patricia Edwards,IT,EMP0008,26,8,41301.0,0.43
ORD-000130,2021-06-15,2021-06-16,2021-06-19,2021,Q2,6,June,24,Tuesday,CUST-00121,Taylor Smith,Government,North,USA,Retail Store,PROD-00286,Clothing,Formal,1023.94,33,0.0,33790.02,0.0,33790.02,18246.61,15543.41,46.0,8.65,2703.2,36493.22,PayPal,Express,Completed,No,,4.2,EMP0023,Wendy Hernandez,HR,EMP0005,44,5,115880.0,0.54
ORD-000131,2021-06-16,2021-06-21,2021-06-23,2021,Q2,6,June,24,Wednesday,CUST-00186,Taylor Johnson,Government,South,France,Partner,PROD-00058,Electronics,Laptops,837.73,10,0.1,8377.3,837.73,7539.57,5126.91,2412.66,32.0,56.45,603.17,8142.74,Bank Transfer,Standard,Pending,No,,3.5,EMP0012,Leo Thomas,IT,EMP0007,43,27,137495.0,0.68
ORD-000132,2021-06-17,2021-06-19,2021-06-20,2021,Q2,6,June,24,Thursday,CUST-00051,Quinn Davis,SMB,South,USA,Direct Sales,PROD-00273,Furniture,Living Room,448.11,40,0.15,17924.4,2688.66,15235.74,10969.73,4266.01,28.0,118.13,1218.86,16454.6,Debit Card,Economy,Completed,No,,1.5,EMP0002,Bob Smith,Sales,EMP0007,47,25,108126.0,0.72
ORD-000133,2021-06-17,2021-06-22,2021-06-24,2021,Q2,6,June,24,Thursday,CUST-00352,Casey Miller,Non-Profit,Central,India,Wholesale,PROD-00082,Sports,Water Sports,244.13,32,0.0,7812.16,0.0,7812.16,3671.72,4140.44,53.0,86.76,624.97,8437.13,Cash,Economy,Completed,No,,1.6,EMP0024,Xander King,Sales,EMP0002,33,27,142842.0,0.47
